Data from Transmission_17-01-05-004.txt Node
Date: Thu Jan 09 17:01:05 CET 2020
User: Ocean Optics
Spectrometer: QEP02356
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 100
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
194.596	77.31
195.4	-18.64
196.203	-37.72
197.007	70.46
197.81	1.64
198.613	1.61
199.417	1.66
200.22	1.66
201.023	1.76
201.826	1.68
202.629	1.56
203.432	1.45
204.235	1.39
205.038	1.33
205.84	1.28
206.643	1.32
207.445	1.44
208.248	1.6
209.05	1.63
209.853	1.61
210.655	1.55
211.457	1.47
212.259	1.48
213.061	1.46
213.863	1.46
214.665	1.49
215.467	1.49
216.269	1.47
217.07	1.31
217.872	1.25
218.674	1.14
219.475	1.07
220.277	0.94
221.078	0.88
221.879	0.74
222.68	0.65
223.481	0.62
224.283	0.59
225.084	0.54
225.884	0.47
226.685	0.37
227.486	0.28
228.287	0.19
229.087	0.13
229.888	0.1
230.688	0.11
231.489	0.15
232.289	0.18
233.089	0.22
233.89	0.25
234.69	0.23
235.49	0.21
236.29	0.22
237.09	0.24
237.89	0.25
238.689	0.27
239.489	0.25
240.289	0.22
241.088	0.18
241.888	0.14
242.687	0.11
243.486	0.09
244.286	0.1
245.085	0.14
245.884	0.15
246.683	0.11
247.482	0.08
248.281	0.06
249.08	0.08
249.878	0.11
250.677	0.16
251.476	0.19
252.274	0.18
253.073	0.15
253.871	0.17
254.67	0.24
255.468	0.29
256.266	0.3
257.064	0.3
257.862	0.26
258.66	0.22
259.458	0.18
260.256	0.13
261.054	0.11
261.851	0.13
262.649	0.21
263.446	0.28
264.244	0.33
265.041	0.39
265.839	0.42
266.636	0.39
267.433	0.36
268.23	0.36
269.027	0.39
269.824	0.44
270.621	0.46
271.418	0.46
272.215	0.43
273.011	0.43
273.808	0.46
274.604	0.5
275.401	0.61
276.197	0.68
276.994	0.72
277.79	0.78
278.586	0.84
279.382	0.89
280.178	0.93
280.974	0.92
281.77	0.9
282.566	0.89
283.361	0.9
284.157	0.94
284.953	0.98
285.748	0.94
286.544	0.9
287.339	0.94
288.134	1.12
288.93	1.44
289.725	1.72
290.52	1.92
291.315	1.98
292.11	2.1
292.905	2.69
293.699	3.8
294.494	4.87
295.289	5.02
296.083	5.04
296.878	6.47
297.672	8.75
298.467	9.99
299.261	8.89
300.055	6.77
300.849	5.33
301.643	4.68
302.437	4.68
303.231	5.25
304.025	6.47
304.819	7.95
305.612	9.06
306.406	9.94
307.2	11.09
307.993	13.11
308.786	15.67
309.58	17.72
310.373	18.62
311.166	18.67
311.959	18.73
312.752	19.42
313.545	21.09
314.338	24.14
315.131	27.84
315.924	31.27
316.716	34.35
317.509	37.13
318.302	39.28
319.094	41.05
319.886	42.92
320.679	45.48
321.471	49.02
322.263	53.35
323.055	57.05
323.847	59.15
324.639	59.23
325.431	57.57
326.223	54.38
327.015	50.23
327.806	46.56
328.598	44.76
329.389	44.6
330.181	46.22
330.972	49.4
331.763	53.63
332.555	58.02
333.346	61.93
334.137	64.73
334.928	66.01
335.719	65.46
336.51	63.77
337.3	61.67
338.091	59.73
338.882	58.33
339.672	57.72
340.463	58.02
341.253	59.3
342.043	61.59
342.834	64.94
343.624	68.65
344.414	71.74
345.204	72.97
345.994	72.28
346.784	70.48
347.574	69.24
348.363	69.79
349.153	72.63
349.943	77.52
350.732	82.63
351.521	86.17
352.311	87.25
353.1	86.36
353.889	84.98
354.678	84.34
355.468	84.81
356.257	86.04
357.045	87.18
357.834	87.81
358.623	87.87
359.412	87.82
360.2	87.75
360.989	88.33
361.777	89.48
362.566	90.78
363.354	91.88
364.142	92.32
364.931	92.33
365.719	92.31
366.507	92.4
367.295	92.59
368.083	93.17
368.87	93.67
369.658	93.68
370.446	93.25
371.233	92.21
372.021	90.36
372.808	88.05
373.596	85.69
374.383	83.31
375.17	81.83
375.957	81.36
376.745	82.06
377.532	83.05
378.318	84.02
379.105	84.5
379.892	83.89
380.679	82.14
381.465	79.9
382.252	77.53
383.038	75.26
383.825	73.48
384.611	72.21
385.397	71.45
386.184	70.63
386.97	69.64
387.756	68.35
388.542	66.48
389.328	64.18
390.113	61.47
390.899	58.67
391.685	56.1
392.47	53.88
393.256	51.91
394.041	49.85
394.827	48
395.612	46.42
396.397	44.88
397.182	43.12
397.967	41.29
398.752	39.41
399.537	37.31
400.322	35.26
401.107	33.17
401.891	31.05
402.676	29.06
403.461	27.33
404.245	25.86
405.029	24.77
405.814	23.9
406.598	23.09
407.382	22.31
408.166	21.44
408.95	20.47
409.734	19.31
410.518	18.01
411.302	16.72
412.086	15.37
412.869	13.96
413.653	12.6
414.436	11.46
415.22	10.51
416.003	9.73
416.786	9.11
417.569	8.64
418.353	8.23
419.136	7.87
419.919	7.49
420.701	7.03
421.484	6.49
422.267	5.9
423.05	5.28
423.832	4.53
424.615	3.81
425.397	3.27
426.18	2.83
426.962	2.45
427.744	2.12
428.526	1.86
429.308	1.65
430.09	1.49
430.872	1.37
431.654	1.27
