Data from Transmission_12-23-49-044.txt Node
Date: Thu Aug 01 12:23:49 CEST 2019
User: Ocean Optics
Spectrometer: QEP02356
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 100
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
194.596	16.36
195.4	-9.74
196.203	4.23
197.007	-88.15
197.81	30.97
198.613	31.57
199.417	31.5
200.22	31.61
201.023	30.89
201.826	30.01
202.629	28.28
203.432	27.25
204.235	25.73
205.038	24.42
205.84	23.34
206.643	23
207.445	22.57
208.248	22.51
209.05	22.07
209.853	21.02
210.655	19.76
211.457	18.37
212.259	17.18
213.061	16.46
213.863	15.85
214.665	15.3
215.467	14.41
216.269	13.5
217.07	12.76
217.872	11.75
218.674	10.9
219.475	10.23
220.277	9.49
221.078	8.37
221.879	7.3
222.68	6.74
223.481	6.49
224.283	6.06
225.084	5.48
225.884	4.68
226.685	3.9
227.486	3.07
228.287	1.89
229.087	1.12
229.888	0.92
230.688	1.32
231.489	1.71
232.289	1.88
233.089	2.35
233.89	2.17
234.69	1.81
235.49	1.84
236.29	1.94
237.09	1.95
237.89	2.01
238.689	2.01
239.489	1.88
240.289	1.63
241.088	1.3
241.888	1.05
242.687	0.77
243.486	0.72
244.286	0.93
245.085	1.19
245.884	1.1
246.683	0.68
247.482	0.4
248.281	0.4
249.08	0.55
249.878	0.73
250.677	0.99
251.476	1
252.274	0.77
253.073	0.63
253.871	0.79
254.67	0.98
255.468	1.02
256.266	0.93
257.064	0.92
257.862	0.76
258.66	0.67
259.458	0.48
260.256	0.31
261.054	0.27
261.851	0.41
262.649	0.55
263.446	0.59
264.244	0.62
265.041	0.68
265.839	0.63
266.636	0.56
267.433	0.48
268.23	0.46
269.027	0.48
269.824	0.5
270.621	0.49
271.418	0.47
272.215	0.44
273.011	0.4
273.808	0.38
274.604	0.42
275.401	0.47
276.197	0.46
276.994	0.44
277.79	0.45
278.586	0.47
279.382	0.44
280.178	0.45
280.974	0.42
281.77	0.4
282.566	0.4
283.361	0.37
284.157	0.37
284.953	0.36
285.748	0.31
286.544	0.29
287.339	0.31
288.134	0.34
288.93	0.35
289.725	0.34
290.52	0.32
291.315	0.31
292.11	0.34
292.905	0.37
293.699	0.37
294.494	0.37
295.289	0.43
296.083	0.58
296.878	0.75
297.672	0.84
298.467	0.92
299.261	0.92
300.055	0.6
300.849	0.35
301.643	0.3
302.437	0.29
303.231	0.29
304.025	0.29
304.819	0.27
305.612	0.27
306.406	0.27
307.2	0.27
307.993	0.27
308.786	0.26
309.58	0.24
310.373	0.22
311.166	0.2
311.959	0.2
312.752	0.2
313.545	0.22
314.338	0.25
315.131	0.24
315.924	0.24
316.716	0.25
317.509	0.24
318.302	0.24
319.094	0.25
319.886	0.24
320.679	0.24
321.471	0.24
322.263	0.24
323.055	0.23
323.847	0.23
324.639	0.21
325.431	0.21
326.223	0.2
327.015	0.2
327.806	0.2
328.598	0.2
329.389	0.21
330.181	0.21
330.972	0.21
331.763	0.21
332.555	0.2
333.346	0.21
334.137	0.21
334.928	0.2
335.719	0.2
336.51	0.19
337.3	0.2
338.091	0.19
338.882	0.19
339.672	0.2
340.463	0.2
341.253	0.19
342.043	0.18
342.834	0.17
343.624	0.17
344.414	0.18
345.204	0.2
345.994	0.18
346.784	0.17
347.574	0.17
348.363	0.18
349.153	0.19
349.943	0.19
350.732	0.19
351.521	0.19
352.311	0.19
353.1	0.2
353.889	0.2
354.678	0.2
355.468	0.2
356.257	0.18
357.045	0.19
357.834	0.18
358.623	0.19
359.412	0.19
360.2	0.19
360.989	0.18
361.777	0.17
362.566	0.16
363.354	0.17
364.142	0.19
364.931	0.19
365.719	0.2
366.507	0.2
367.295	0.2
368.083	0.2
368.87	0.21
369.658	0.22
370.446	0.21
371.233	0.21
372.021	0.21
372.808	0.2
373.596	0.22
374.383	0.22
375.17	0.22
375.957	0.22
376.745	0.21
377.532	0.22
378.318	0.21
379.105	0.22
379.892	0.22
380.679	0.23
381.465	0.22
382.252	0.23
383.038	0.24
383.825	0.23
384.611	0.23
385.397	0.23
386.184	0.23
386.97	0.24
387.756	0.25
388.542	0.26
389.328	0.26
390.113	0.27
390.899	0.28
391.685	0.28
392.47	0.28
393.256	0.31
394.041	0.33
394.827	0.33
395.612	0.35
396.397	0.38
397.182	0.42
397.967	0.45
398.752	0.46
399.537	0.47
400.322	0.49
401.107	0.52
401.891	0.55
402.676	0.57
403.461	0.58
404.245	0.57
405.029	0.56
405.814	0.58
406.598	0.62
407.382	0.66
408.166	0.72
408.95	0.77
409.734	0.81
410.518	0.82
411.302	0.85
412.086	0.92
412.869	1.01
413.653	1.09
414.436	1.16
415.22	1.23
416.003	1.29
416.786	1.34
417.569	1.42
418.353	1.5
419.136	1.58
419.919	1.72
420.701	1.88
421.484	2.03
422.267	2.22
423.05	2.49
423.832	2.77
424.615	2.99
425.397	3.2
426.18	3.53
426.962	3.96
427.744	4.46
428.526	5
429.308	5.57
430.09	6.1
430.872	6.73
431.654	7.49
432.436	8.35
433.217	9.26
433.999	10.27
434.781	11.51
435.562	13.11
436.343	15.01
437.125	17.05
437.906	19.15
438.687	21.26
439.468	23.4
440.249	25.49
441.03	27.46
441.811	29.34
442.592	31.38
443.372	33.65
444.153	36.01
444.934	38.26
445.714	40.46
446.494	42.72
447.275	45.1
448.055	47.78
448.835	51.02
449.615	54.88
450.395	59.01
451.175	63.35
451.955	68
452.735	72.22
453.515	75.75
454.294	78.89
455.074	81.85
455.853	84.2
456.633	85.91
457.412	87.23
458.191	88.35
458.971	89.38
459.75	90.39
460.529	91.25
461.308	91.94
462.087	92.61
462.865	93.27
463.644	93.86
464.423	94.05
465.201	93.98
465.98	93.76
466.758	93.1
467.537	92.51
468.315	92.03
469.093	91.68
469.871	91.43
470.649	91.44
471.427	91.5
472.205	91.46
472.983	91.3
473.761	91
474.538	90.54
475.316	89.75
476.093	88.81
476.871	87.86
477.648	87.03
478.426	86.29
479.203	85.68
479.98	85.19
480.757	84.87
481.534	84.62
482.311	84.34
483.088	84.02
483.864	83.45
484.641	83.15
485.418	82.09
486.194	80.28
486.971	77.51
487.747	74.82
488.523	72.63
489.3	70.49
490.076	67.66
490.852	64.09
491.628	60.8
492.404	58.53
493.179	56.74
493.955	54.46
494.731	51.81
495.506	49.44
496.282	47.19
497.057	45.09
497.833	43.2
498.608	41.3
499.383	39.36
500.159	37.52
500.934	35.68
501.709	33.96
502.483	32.32
503.258	30.8
504.033	29.49
504.808	28.32
505.582	27.34
506.357	26.4
507.131	25.61
507.906	24.94
508.68	24.35
509.454	23.82
510.228	23.33
511.002	22.85
511.776	22.33
512.55	21.7
513.324	21.1
514.098	20.44
514.872	19.65
515.645	18.75
516.419	17.79
517.192	16.78
517.966	15.74
518.739	14.72
519.512	13.85
520.285	13.02
521.058	12.14
521.831	11.29
522.604	10.49
523.377	9.77
524.15	9.13
524.923	8.53
525.695	7.99
526.468	7.56
527.24	7.2
528.012	6.81
528.785	6.41
529.557	6.17
530.329	5.98
531.101	5.77
531.873	5.52
532.645	5.28
533.417	5.02
534.189	4.81
534.96	4.65
535.732	4.44
536.503	4.14
537.275	3.86
538.046	3.63
538.818	3.37
539.589	3.05
540.36	2.72
541.131	2.39
541.902	2.14
542.673	1.96
543.444	1.79
544.214	1.59
544.985	1.42
545.756	1.27
546.526	1.12
547.297	1
548.067	0.91
548.837	0.84
549.608	0.78
550.378	0.71
551.148	0.66
551.918	0.61
552.688	0.56
553.457	0.51
554.227	0.49
554.997	0.47
555.766	0.45
556.536	0.43
557.305	0.41
558.075	0.4
558.844	0.39
559.613	0.38
560.382	0.37
561.151	0.36
561.92	0.35
562.689	0.34
563.458	0.34
564.227	0.33
564.995	0.33
565.764	0.32
566.532	0.31
567.301	0.3
568.069	0.3
568.837	0.31
569.606	0.31
570.374	0.3
571.142	0.3
571.91	0.29
572.678	0.28
573.445	0.28
574.213	0.28
574.981	0.27
575.748	0.26
576.516	0.26
577.283	0.25
578.05	0.24
578.818	0.24
579.585	0.23
580.352	0.22
581.119	0.21
581.886	0.2
582.653	0.2
583.419	0.2
584.186	0.19
584.953	0.19
585.719	0.19
586.486	0.19
587.252	0.19
588.018	0.19
588.785	0.19
589.551	0.2
590.317	0.2
591.083	0.21
591.849	0.22
592.615	0.22
593.38	0.22
594.146	0.21
594.912	0.2
595.677	0.19
596.443	0.17
